"source_merchant_id","source_business_id","merchant_name","mcc","declared_expected_volume_band","declared_expected_ticket_band","onboarded_date","status","settlement_source_account_id","operating_hours_declared","outlet_count"
"MER-01326","BUS-00277","Sentosa Niaga - Utilities","4900","GT_1B","250K_1M","2023-02-15","ACTIVE","ACC-0012180","10:00-22:00","8"
"MER-01327","BUS-00232","Harapan Logistik - Hospitals","8062","GT_1B","250K_1M","2024-01-01","ACTIVE","ACC-0012125","08:00-17:00","5"
"MER-01328","BUS-00058","Jaya Utama - Motion Picture Theatres","7832","GT_1B","50K_250K","2025-01-05","ACTIVE","ACC-0011902","09:00-21:00","10"
"MER-01329","BUS-00038","Mandiri Perkasa - Department Stores","5311","LT_50M","250K_1M","2023-07-10","ACTIVE","ACC-0011877","08:00-17:00","2"
"MER-01330","BUS-00093","Abadi Bersama - Fast Food","5814","GT_1B","LT_50K","2023-09-17","ACTIVE","ACC-0011946","00:00-23:59","8"
"MER-01331","BUS-01130","Maju Bersama - Hospitals","8062","LT_50M","250K_1M","2024-09-06","ACTIVE","ACC-0013287","09:00-21:00","7"
"MER-01332","BUS-01068","Abadi Bersama - Motion Picture Theatres","7832","LT_50M","50K_250K","2023-12-20","ACTIVE","ACC-0013209","08:00-17:00","1"
"MER-01333","BUS-01024","Berkah Perkasa - Precious Stones and Metals","5094","GT_1B","GT_1M","2025-10-25","ACTIVE","ACC-0013151","09:00-21:00","2"
"MER-01334","BUS-00111","Maju Bersama - Lodging","7011","LT_50M","250K_1M","2024-05-30","ACTIVE","ACC-0011969","00:00-23:59","6"
"MER-01335","BUS-00044","Abadi Utama - Motion Picture Theatres","7832","250M_1B","50K_250K","2024-09-10","ACTIVE","ACC-0011886","09:00-21:00","7"
"MER-01336","BUS-00867","Makmur Utama - Grocery Stores","5411","LT_50M","50K_250K","2023-09-26","ACTIVE","ACC-0012950","08:00-17:00","6"
"MER-01337","BUS-01086","Lestari Digital - Service Stations","5541","LT_50M","50K_250K","2025-06-09","ACTIVE","ACC-0013232","00:00-23:59","6"
"MER-01338","BUS-00696","Harapan Niaga - Second Hand Stores","5933","250M_1B","50K_250K","2025-12-27","CLOSED","ACC-0012731","09:00-21:00","8"
"MER-01339","BUS-00731","Lestari Digital - Family Clothing","5651","50M_250M","50K_250K","2025-05-29","ACTIVE","ACC-0012775","10:00-22:00","2"
"MER-01340","BUS-00328","Jaya Nusantara - Lodging","7011","GT_1B","250K_1M","2025-02-18","ACTIVE","ACC-0012244","10:00-22:00","5"
"MER-01341","BUS-01152","Mandiri Nusantara - Electronics Stores","5732","50M_250M","GT_1M","2024-05-05","ACTIVE","ACC-0013316","10:00-22:00","10"
"MER-01342","BUS-00079","Sinar Digital - Beauty Shops","7230","LT_50M","50K_250K","2024-07-20","ACTIVE","ACC-0011926","00:00-23:59","2"
"MER-01343","BUS-00990","Jaya Logistik - Grocery Stores","5411","GT_1B","50K_250K","2024-05-01","ACTIVE","ACC-0013108","10:00-22:00","1"
"MER-01344","BUS-00764","Abadi Digital - Computer Network Services","4816","LT_50M","50K_250K","2023-10-10","ACTIVE","ACC-0012818","10:00-22:00","6"
"MER-01345","BUS-00434","Harapan Bersama - Computers and Peripherals","5045","LT_50M","GT_1M","2025-04-09","ACTIVE","ACC-0012379","00:00-23:59","1"
"MER-01346","BUS-00336","Abadi Logistik - Travel Agencies","4722","250M_1B","GT_1M","2023-04-08","ACTIVE","ACC-0012252","09:00-21:00","4"
"MER-01347","BUS-00466","Harapan Nusantara - Electronics Stores","5732","50M_250M","GT_1M","2025-08-08","ACTIVE","ACC-0012422","10:00-22:00","11"
"MER-01348","BUS-00316","Harapan Niaga - Quasi Cash","6051","LT_50M","GT_1M","2023-03-04","ACTIVE","ACC-0012229","08:00-17:00","3"
"MER-01349","BUS-00428","Cemerlang Logistik - Quasi Cash","6051","250M_1B","GT_1M","2025-10-20","ACTIVE","ACC-0012372","00:00-23:59","5"
"MER-01350","BUS-00844","Abadi Logistik - Fast Food","5814","250M_1B","LT_50K","2023-03-30","ACTIVE","ACC-0012920","08:00-17:00","4"
"MER-01351","BUS-00337","Abadi Perkasa - Drug Stores","5912","50M_250M","50K_250K","2024-08-14","ACTIVE","ACC-0012253","08:00-17:00","5"
"MER-01352","BUS-00551","Mandiri Perkasa - Grocery Stores","5411","250M_1B","50K_250K","2025-08-26","ACTIVE","ACC-0012537","10:00-22:00","9"
"MER-01353","BUS-01195","Cemerlang Niaga - Lodging","7011","250M_1B","250K_1M","2023-03-17","ACTIVE","ACC-0013375","09:00-21:00","9"
"MER-01354","BUS-00877","Sentosa Logistik - Second Hand Stores","5933","250M_1B","50K_250K","2025-05-22","ACTIVE","ACC-0012964","00:00-23:59","2"
"MER-01355","BUS-00997","Maju Digital - Electronics Stores","5732","250M_1B","GT_1M","2023-06-29","ACTIVE","ACC-0013117","09:00-21:00","9"
"MER-01356","BUS-00342","Berkah Niaga - Lodging","7011","250M_1B","250K_1M","2025-04-28","ACTIVE","ACC-0012261","00:00-23:59","9"
"MER-01357","BUS-00544","Sentosa Bersama - Service Stations","5541","50M_250M","50K_250K","2024-09-01","ACTIVE","ACC-0012528","09:00-21:00","10"
"MER-01358","BUS-00569","Makmur Nusantara - Colleges and Universities","8220","LT_50M","GT_1M","2024-05-03","ACTIVE","ACC-0012561","00:00-23:59","3"
"MER-01359","BUS-00617","Mandiri Niaga - Lodging","7011","LT_50M","250K_1M","2023-01-15","SUSPENDED","ACC-0012626","09:00-21:00","8"
"MER-01360","BUS-00405","Makmur Bersama - Quasi Cash","6051","LT_50M","GT_1M","2024-07-30","ACTIVE","ACC-0012339","00:00-23:59","11"
"MER-01361","BUS-00365","Harapan Nusantara - Fast Food","5814","GT_1B","LT_50K","2023-05-21","ACTIVE","ACC-0012289","09:00-21:00","10"
"MER-01362","BUS-01129","Sinar Perkasa - Department Stores","5311","50M_250M","250K_1M","2025-05-02","ACTIVE","ACC-0013285","09:00-21:00","9"
"MER-01363","BUS-00665","Lestari Utama - Service Stations","5541","50M_250M","50K_250K","2026-01-20","ACTIVE","ACC-0012686","00:00-23:59","5"
"MER-01364","BUS-00581","Abadi Logistik - Motion Picture Theatres","7832","LT_50M","50K_250K","2025-01-16","ACTIVE","ACC-0012577","08:00-17:00","3"
"MER-01365","BUS-01197","Berkah Utama - Quasi Cash","6051","GT_1B","GT_1M","2023-08-15","ACTIVE","ACC-0013378","10:00-22:00","10"
"MER-01366","BUS-01037","Sejahtera Digital - Misc Retail","5999","GT_1B","50K_250K","2024-06-07","ACTIVE","ACC-0013166","09:00-21:00","7"
"MER-01367","BUS-01188","Lestari Niaga - Lodging","7011","250M_1B","250K_1M","2025-10-10","ACTIVE","ACC-0013365","00:00-23:59","10"
"MER-01368","BUS-00495","Harapan Niaga - Betting-adjacent (restricted)","7995","GT_1B","GT_1M","2023-09-13","ACTIVE","ACC-0012463","08:00-17:00","6"
"MER-01369","BUS-00913","Sinar Logistik - Misc Retail","5999","250M_1B","50K_250K","2025-10-05","ACTIVE","ACC-0013010","10:00-22:00","10"
"MER-01370","BUS-00765","Jaya Nusantara - Travel Agencies","4722","LT_50M","GT_1M","2023-09-13","ACTIVE","ACC-0012819","00:00-23:59","1"
"MER-01371","BUS-00379","Maju Nusantara - Lodging","7011","50M_250M","250K_1M","2024-04-12","ACTIVE","ACC-0012308","09:00-21:00","8"
"MER-01372","BUS-00458","Jaya Bersama - Utilities","4900","GT_1B","250K_1M","2023-06-12","ACTIVE","ACC-0012412","10:00-22:00","11"
"MER-01373","BUS-00136","Mandiri Utama - Book Stores","5942","50M_250M","50K_250K","2023-11-20","ACTIVE","ACC-0011999","08:00-17:00","1"
"MER-01374","BUS-00189","Maju Utama - Second Hand Stores","5933","LT_50M","50K_250K","2025-06-22","ACTIVE","ACC-0012069","10:00-22:00","10"
"MER-01375","BUS-00428","Cemerlang Logistik - Quasi Cash","6051","250M_1B","GT_1M","2025-10-23","ACTIVE","ACC-0012372","10:00-22:00","7"
"MER-01376","BUS-00516","Harapan Utama - Fast Food","5814","GT_1B","LT_50K","2025-05-22","ACTIVE","ACC-0012488","10:00-22:00","8"
"MER-01377","BUS-00154","Harapan Nusantara - Travel Agencies","4722","GT_1B","GT_1M","2024-01-23","ACTIVE","ACC-0012026","08:00-17:00","2"
"MER-01378","BUS-00813","Jaya Utama - Beauty Shops","7230","50M_250M","50K_250K","2024-08-30","ACTIVE","ACC-0012878","09:00-21:00","4"
"MER-01379","BUS-00067","Sentosa Bersama - Drug Stores","5912","50M_250M","50K_250K","2023-11-04","ACTIVE","ACC-0011911","10:00-22:00","4"
"MER-01380","BUS-00742","Makmur Niaga - Eating Places","5812","250M_1B","50K_250K","2023-03-19","ACTIVE","ACC-0012787","09:00-21:00","6"
"MER-01381","BUS-00369","Sinar Utama - Motion Picture Theatres","7832","LT_50M","50K_250K","2023-06-21","ACTIVE","ACC-0012296","00:00-23:59","9"
"MER-01382","BUS-00676","Sejahtera Utama - Cosmetic Stores","5977","GT_1B","50K_250K","2025-03-25","ACTIVE","ACC-0012701","09:00-21:00","3"
"MER-01383","BUS-01006","Berkah Niaga - Motion Picture Theatres","7832","LT_50M","50K_250K","2025-07-01","ACTIVE","ACC-0013128","10:00-22:00","5"
"MER-01384","BUS-00512","Maju Logistik - Second Hand Stores","5933","50M_250M","50K_250K","2024-01-19","ACTIVE","ACC-0012484","08:00-17:00","6"
"MER-01385","BUS-00384","Mandiri Perkasa - Book Stores","5942","LT_50M","50K_250K","2026-01-11","ACTIVE","ACC-0012315","09:00-21:00","4"
"MER-01386","BUS-01020","Lestari Bersama - Hospitals","8062","GT_1B","250K_1M","2024-12-30","ACTIVE","ACC-0013147","00:00-23:59","4"
"MER-01387","BUS-00420","Abadi Niaga - Eating Places","5812","LT_50M","50K_250K","2025-09-10","ACTIVE","ACC-0012361","08:00-17:00","9"
"MER-01388","BUS-00470","Jaya Bersama - Second Hand Stores","5933","50M_250M","50K_250K","2024-05-27","ACTIVE","ACC-0012429","08:00-17:00","3"
"MER-01389","BUS-00762","Abadi Bersama - Misc Retail","5999","50M_250M","50K_250K","2024-02-04","ACTIVE","ACC-0012815","08:00-17:00","1"
"MER-01390","BUS-01070","Harapan Nusantara - Service Stations","5541","LT_50M","50K_250K","2024-10-31","ACTIVE","ACC-0013212","00:00-23:59","10"
"MER-01391","BUS-00902","Jaya Nusantara - Service Stations","5541","250M_1B","50K_250K","2024-12-10","ACTIVE","ACC-0012998","10:00-22:00","10"
"MER-01392","BUS-00404","Lestari Bersama - Travel Agencies","4722","250M_1B","GT_1M","2024-08-18","ACTIVE","ACC-0012338","09:00-21:00","7"
"MER-01393","BUS-00628","Harapan Bersama - Betting-adjacent (restricted)","7995","LT_50M","GT_1M","2023-07-09","ACTIVE","ACC-0012640","10:00-22:00","8"
"MER-01394","BUS-00589","Sejahtera Logistik - Electronics Stores","5732","50M_250M","GT_1M","2025-02-07","ACTIVE","ACC-0012589","08:00-17:00","1"
"MER-01395","BUS-01055","Abadi Logistik - Beauty Shops","7230","250M_1B","50K_250K","2025-09-08","ACTIVE","ACC-0013190","09:00-21:00","10"
"MER-01396","BUS-00471","Sejahtera Nusantara - Hospitals","8062","250M_1B","250K_1M","2024-03-09","ACTIVE","ACC-0012430","08:00-17:00","9"
"MER-01397","BUS-01158","Sinar Logistik - Computer Network Services","4816","LT_50M","50K_250K","2023-10-18","ACTIVE","ACC-0013325","10:00-22:00","9"
"MER-01398","BUS-00426","Makmur Niaga - Second Hand Stores","5933","50M_250M","50K_250K","2024-09-01","ACTIVE","ACC-0012370","00:00-23:59","7"
"MER-01399","BUS-01187","Cemerlang Bersama - Drug Stores","5912","GT_1B","50K_250K","2023-04-15","ACTIVE","ACC-0013363","09:00-21:00","5"
"MER-01400","BUS-00538","Sinar Utama - Drug Stores","5912","50M_250M","50K_250K","2024-05-03","ACTIVE","ACC-0012520","10:00-22:00","9"
"MER-01401","BUS-01096","Berkah Digital - Book Stores","5942","GT_1B","50K_250K","2025-01-07","ACTIVE","ACC-0013244","00:00-23:59","10"
"MER-01402","BUS-00888","Makmur Utama - Computer Network Services","4816","250M_1B","50K_250K","2024-01-24","CLOSED","ACC-0012979","10:00-22:00","8"
"MER-01403","BUS-00978","Lestari Nusantara - Beauty Shops","7230","50M_250M","50K_250K","2025-08-02","ACTIVE","ACC-0013091","08:00-17:00","7"
"MER-01404","BUS-01120","Sinar Niaga - Grocery Stores","5411","GT_1B","50K_250K","2025-12-12","ACTIVE","ACC-0013274","10:00-22:00","7"
"MER-01405","BUS-00692","Mandiri Digital - Service Stations","5541","250M_1B","50K_250K","2024-10-03","ACTIVE","ACC-0012726","09:00-21:00","5"
"MER-01406","BUS-00822","Sejahtera Bersama - Quasi Cash","6051","50M_250M","GT_1M","2024-03-02","ACTIVE","ACC-0012891","00:00-23:59","10"
"MER-01407","BUS-00664","Jaya Bersama - Quasi Cash","6051","50M_250M","GT_1M","2025-12-31","ACTIVE","ACC-0012685","00:00-23:59","9"
"MER-01408","BUS-00501","Mandiri Niaga - Cosmetic Stores","5977","LT_50M","50K_250K","2024-03-28","SUSPENDED","ACC-0012470","00:00-23:59","2"
"MER-01409","BUS-00095","Sentosa Nusantara - Quasi Cash","6051","250M_1B","GT_1M","2024-02-18","ACTIVE","ACC-0011949","08:00-17:00","3"
"MER-01410","BUS-00859","Maju Perkasa - Electronics Stores","5732","GT_1B","GT_1M","2026-02-21","ACTIVE","ACC-0012939","08:00-17:00","4"
"MER-01411","BUS-00867","Makmur Utama - Lodging","7011","LT_50M","250K_1M","2024-07-20","ACTIVE","ACC-0012950","10:00-22:00","10"
"MER-01412","BUS-00682","Berkah Digital - Grocery Stores","5411","50M_250M","50K_250K","2023-09-23","ACTIVE","ACC-0012710","10:00-22:00","5"
"MER-01413","BUS-00838","Jaya Perkasa - Colleges and Universities","8220","250M_1B","GT_1M","2024-08-27","ACTIVE","ACC-0012914","00:00-23:59","11"
"MER-01414","BUS-00887","Sejahtera Bersama - Travel Agencies","4722","250M_1B","GT_1M","2025-12-19","ACTIVE","ACC-0012977","10:00-22:00","5"
"MER-01415","BUS-00364","Lestari Nusantara - Computer Network Services","4816","250M_1B","50K_250K","2023-05-17","ACTIVE","ACC-0012288","10:00-22:00","3"
"MER-01416","BUS-00156","Sejahtera Bersama - Grocery Stores","5411","50M_250M","50K_250K","2023-10-22","ACTIVE","ACC-0012029","10:00-22:00","4"
"MER-01417","BUS-00735","Sinar Bersama - Computers and Peripherals","5045","50M_250M","GT_1M","2026-02-03","ACTIVE","ACC-0012779","10:00-22:00","6"
"MER-01418","BUS-00048","Sentosa Utama - Second Hand Stores","5933","GT_1B","50K_250K","2024-05-08","ACTIVE","ACC-0011892","00:00-23:59","10"
"MER-01419","BUS-00995","Sinar Utama - Beauty Shops","7230","LT_50M","50K_250K","2024-07-14","ACTIVE","ACC-0013113","08:00-17:00","9"
"MER-01420","BUS-00083","Sejahtera Niaga - Misc Retail","5999","50M_250M","50K_250K","2023-12-04","ACTIVE","ACC-0011933","09:00-21:00","7"
"MER-01421","BUS-01047","Abadi Utama - Book Stores","5942","GT_1B","50K_250K","2024-06-21","ACTIVE","ACC-0013178","00:00-23:59","10"
"MER-01422","BUS-00853","Mandiri Digital - Grocery Stores","5411","LT_50M","50K_250K","2024-11-23","ACTIVE","ACC-0012933","00:00-23:59","6"
"MER-01423","BUS-00837","Berkah Nusantara - Beauty Shops","7230","GT_1B","50K_250K","2025-07-09","ACTIVE","ACC-0012912","09:00-21:00","8"
"MER-01424","BUS-01134","Maju Utama - Drug Stores","5912","GT_1B","50K_250K","2023-01-11","ACTIVE","ACC-0013293","09:00-21:00","9"
"MER-01425","BUS-00470","Jaya Bersama - Hospitals","8062","50M_250M","250K_1M","2025-11-30","ACTIVE","ACC-0012429","00:00-23:59","9"
"MER-01426","BUS-01127","Sentosa Niaga - Family Clothing","5651","50M_250M","50K_250K","2025-01-28","ACTIVE","ACC-0013282","00:00-23:59","5"
"MER-01427","BUS-00055","Cemerlang Perkasa - Taxicabs and Limousines","4121","GT_1B","LT_50K","2025-01-14","ACTIVE","ACC-0011899","09:00-21:00","1"
"MER-01428","BUS-01016","Jaya Niaga - Drug Stores","5912","GT_1B","50K_250K","2023-03-12","ACTIVE","ACC-0013142","09:00-21:00","10"
"MER-01429","BUS-01023","Jaya Perkasa - Precious Stones and Metals","5094","250M_1B","GT_1M","2024-08-29","ACTIVE","ACC-0013150","10:00-22:00","7"
"MER-01430","BUS-00447","Sentosa Utama - Family Clothing","5651","250M_1B","50K_250K","2023-10-01","ACTIVE","ACC-0012397","09:00-21:00","10"
"MER-01431","BUS-00596","Sinar Logistik - Betting-adjacent (restricted)","7995","LT_50M","GT_1M","2023-09-14","ACTIVE","ACC-0012600","09:00-21:00","9"
"MER-01432","BUS-00487","Abadi Bersama - Fast Food","5814","LT_50M","LT_50K","2024-12-19","ACTIVE","ACC-0012451","00:00-23:59","6"
"MER-01433","BUS-00471","Sejahtera Nusantara - Drug Stores","5912","250M_1B","50K_250K","2024-01-26","ACTIVE","ACC-0012430","10:00-22:00","5"
"MER-01434","BUS-00395","Sentosa Perkasa - Beauty Shops","7230","250M_1B","50K_250K","2024-04-14","ACTIVE","ACC-0012327","00:00-23:59","4"
"MER-01435","BUS-00587","Sentosa Logistik - Fast Food","5814","LT_50M","LT_50K","2026-01-28","ACTIVE","ACC-0012585","00:00-23:59","11"
"MER-01436","BUS-00179","Harapan Nusantara - Beauty Shops","7230","GT_1B","50K_250K","2024-02-01","ACTIVE","ACC-0012058","00:00-23:59","7"
"MER-01437","BUS-01000","Sinar Nusantara - Beauty Shops","7230","LT_50M","50K_250K","2025-02-28","ACTIVE","ACC-0013121","10:00-22:00","4"
"MER-01438","BUS-00885","Sejahtera Niaga - Travel Agencies","4722","GT_1B","GT_1M","2026-02-26","ACTIVE","ACC-0012974","09:00-21:00","3"
"MER-01439","BUS-00614","Abadi Digital - Family Clothing","5651","GT_1B","50K_250K","2025-08-03","ACTIVE","ACC-0012621","00:00-23:59","8"
"MER-01440","BUS-00231","Harapan Nusantara - Fast Food","5814","250M_1B","LT_50K","2023-10-12","ACTIVE","ACC-0012123","08:00-17:00","3"
"MER-01441","BUS-00515","Makmur Niaga - Precious Stones and Metals","5094","LT_50M","GT_1M","2025-06-10","ACTIVE","ACC-0012487","08:00-17:00","7"
"MER-01442","BUS-00491","Cemerlang Nusantara - Travel Agencies","4722","50M_250M","GT_1M","2025-02-20","ACTIVE","ACC-0012457","10:00-22:00","10"
"MER-01443","BUS-00882","Abadi Perkasa - Computer Network Services","4816","GT_1B","50K_250K","2023-07-22","ACTIVE","ACC-0012970","00:00-23:59","6"
"MER-01444","BUS-00279","Sentosa Logistik - Service Stations","5541","GT_1B","50K_250K","2023-05-03","ACTIVE","ACC-0012183","10:00-22:00","2"
"MER-01445","BUS-00833","Abadi Nusantara - Precious Stones and Metals","5094","250M_1B","GT_1M","2025-08-22","ACTIVE","ACC-0012906","08:00-17:00","2"
"MER-01446","BUS-00811","Harapan Logistik - Grocery Stores","5411","LT_50M","50K_250K","2026-03-08","ACTIVE","ACC-0012876","10:00-22:00","3"
"MER-01447","BUS-01096","Berkah Digital - Precious Stones and Metals","5094","50M_250M","GT_1M","2024-02-23","ACTIVE","ACC-0013244","09:00-21:00","8"
"MER-01448","BUS-01072","Maju Perkasa - Colleges and Universities","8220","250M_1B","GT_1M","2025-06-21","ACTIVE","ACC-0013215","08:00-17:00","6"
"MER-01449","BUS-00767","Lestari Perkasa - Second Hand Stores","5933","GT_1B","50K_250K","2024-03-24","ACTIVE","ACC-0012821","08:00-17:00","4"
"MER-01450","BUS-00461","Makmur Utama - Travel Agencies","4722","50M_250M","GT_1M","2025-07-31","ACTIVE","ACC-0012415","08:00-17:00","7"
"MER-01451","BUS-00098","Maju Nusantara - Electronics Stores","5732","LT_50M","GT_1M","2024-12-04","ACTIVE","ACC-0011954","08:00-17:00","3"
"MER-01452","BUS-00042","Mandiri Bersama - Fast Food","5814","LT_50M","LT_50K","2024-02-09","ACTIVE","ACC-0011882","10:00-22:00","7"
"MER-01453","BUS-00461","Makmur Utama - Colleges and Universities","8220","250M_1B","GT_1M","2024-11-11","ACTIVE","ACC-0012415","10:00-22:00","1"
"MER-01454","BUS-00432","Sejahtera Bersama - Book Stores","5942","50M_250M","50K_250K","2023-12-18","ACTIVE","ACC-0012377","00:00-23:59","7"
"MER-01455","BUS-00197","Makmur Nusantara - Electronics Stores","5732","50M_250M","GT_1M","2025-08-03","ACTIVE","ACC-0012078","00:00-23:59","8"
"MER-01456","BUS-00479","Makmur Logistik - Misc Retail","5999","50M_250M","50K_250K","2023-10-04","ACTIVE","ACC-0012441","00:00-23:59","7"
"MER-01457","BUS-01059","Sinar Logistik - Second Hand Stores","5933","50M_250M","50K_250K","2023-11-07","ACTIVE","ACC-0013196","00:00-23:59","11"
"MER-01458","BUS-00581","Abadi Logistik - Precious Stones and Metals","5094","LT_50M","GT_1M","2024-12-20","ACTIVE","ACC-0012577","08:00-17:00","8"
"MER-01459","BUS-00152","Sinar Utama - Grocery Stores","5411","LT_50M","50K_250K","2025-01-26","ACTIVE","ACC-0012022","00:00-23:59","7"
"MER-01460","BUS-00891","Sentosa Digital - Second Hand Stores","5933","GT_1B","50K_250K","2023-11-06","ACTIVE","ACC-0012982","00:00-23:59","1"
"MER-01461","BUS-00048","Sentosa Utama - Fast Food","5814","GT_1B","LT_50K","2023-06-20","ACTIVE","ACC-0011892","10:00-22:00","4"
"MER-01462","BUS-01018","Jaya Perkasa - Travel Agencies","4722","LT_50M","GT_1M","2023-04-04","ACTIVE","ACC-0013144","08:00-17:00","7"
"MER-01463","BUS-00640","Sinar Digital - Utilities","4900","250M_1B","250K_1M","2023-10-17","ACTIVE","ACC-0012655","10:00-22:00","8"
"MER-01464","BUS-00580","Abadi Digital - Family Clothing","5651","50M_250M","50K_250K","2025-09-09","ACTIVE","ACC-0012575","10:00-22:00","2"
"MER-01465","BUS-00943","Harapan Perkasa - Quasi Cash","6051","LT_50M","GT_1M","2024-09-07","ACTIVE","ACC-0013047","08:00-17:00","7"
"MER-01466","BUS-00343","Lestari Perkasa - Computers and Peripherals","5045","GT_1B","GT_1M","2025-06-11","ACTIVE","ACC-0012262","08:00-17:00","7"
"MER-01467","BUS-00308","Berkah Utama - Cosmetic Stores","5977","50M_250M","50K_250K","2023-11-11","ACTIVE","ACC-0012218","00:00-23:59","7"
"MER-01468","BUS-00173","Sentosa Perkasa - Quasi Cash","6051","GT_1B","GT_1M","2024-03-02","ACTIVE","ACC-0012049","00:00-23:59","11"
"MER-01469","BUS-00201","Lestari Niaga - Taxicabs and Limousines","4121","250M_1B","LT_50K","2024-10-21","ACTIVE","ACC-0012083","09:00-21:00","10"
"MER-01470","BUS-00741","Harapan Digital - Beauty Shops","7230","50M_250M","50K_250K","2024-10-07","CLOSED","ACC-0012786","09:00-21:00","4"
"MER-01471","BUS-00594","Harapan Niaga - Misc Retail","5999","250M_1B","50K_250K","2023-02-16","ACTIVE","ACC-0012597","00:00-23:59","2"
"MER-01472","BUS-00311","Sentosa Perkasa - Misc Retail","5999","50M_250M","50K_250K","2023-04-26","ACTIVE","ACC-0012222","09:00-21:00","3"
