"source_business_id","legal_name","trading_names","registration_number","registration_country","incorporation_date","industry_code","declared_turnover_band","address_line","city","province","postcode","country","contact_phone","contact_email","status"
"BUS-01005","UD Makmur Perkasa","Makmur Perkasa","9943647866892","ID","2020-09-11","20206","GT_50B","Jl. Cempaka No. 7","Semarang","Jawa Tengah","50111","ID","+628996698864","bus-01005@contoh.id","ACTIVE"
"BUS-01006","Koperasi Berkah Niaga","Berkah Niaga","9918995151786","ID","2013-05-09","99691","LT_300M","Jl. Melati No. 238","Makassar","Sulawesi Selatan","90111","ID","+628994122824","bus-01006@contoh.id","ACTIVE"
"BUS-01007","CV Berkah Nusantara","Berkah Nusantara","9918828724925","ID","2020-03-04","15509","GT_50B","Jl. Mawar No. 229","Makassar","Sulawesi Selatan","90111","ID","+628992568178","bus-01007@demo.example","ACTIVE"
"BUS-01008","PT Sejahtera Logistik","Sejahtera Logistik","9910926169336","ID","2020-10-28","74264","300M_2_5B","Jl. Anggrek No. 169","Surabaya","Jawa Timur","60111","ID","+628997364668","bus-01008@demo.example","ACTIVE"
"BUS-01009","CV Lestari Perkasa","Lestari Perkasa","9970115695738","ID","2019-09-09","48356","LT_300M","Jl. Anggrek No. 189","Yogyakarta","DI Yogyakarta","55111","ID","+628992553135","bus-01009@demo.example","ACTIVE"
"BUS-01010","UD Berkah Niaga","Berkah Niaga","9986021757390","ID","2022-08-15","56289","300M_2_5B","Jl. Bougenville No. 147","Surabaya","Jawa Timur","60111","ID","+628997394505","bus-01010@mailuji.example","ACTIVE"
"BUS-01011","PT Harapan Nusantara","Harapan Nusantara","9975715628590","ID","2018-03-25","47534","LT_300M","Jl. Cempaka No. 118","Bandung","Jawa Barat","40111","ID","+628992765339","bus-01011@demo.example","ACTIVE"
"BUS-01012","Koperasi Sejahtera Logistik","Sejahtera Logistik","9974113080512","ID","2020-09-20","87775","2_5B_50B","Jl. Kenanga No. 98","Denpasar","Bali","80111","ID","+628994685485","bus-01012@contoh.id","ACTIVE"
"BUS-01013","PT Cemerlang Niaga","Cemerlang Niaga","9935012263532","ID","2020-11-19","88859","2_5B_50B","Jl. Mawar No. 5","Jakarta Pusat","DKI Jakarta","10110","ID","+628992890867","bus-01013@surelsintetis.id","ACTIVE"
"BUS-01014","UD Lestari Bersama","Lestari Bersama","9932422829911","ID","2017-02-05","59911","GT_50B","Jl. Mawar No. 186","Balikpapan","Kalimantan Timur","76111","ID","+628996426663","bus-01014@demo.example","ACTIVE"
"BUS-01015","UD Sinar Logistik","Sinar Logistik","9989221749827","ID","2013-08-26","72625","GT_50B","Jl. Mawar No. 73","Denpasar","Bali","80111","ID","+628994764073","bus-01015@contoh.id","ACTIVE"
"BUS-01016","PT Jaya Niaga","Jaya Niaga","9966563882634","ID","2013-04-19","83143","300M_2_5B","Jl. Melati No. 64","Bandung","Jawa Barat","40111","ID","+628995269976","bus-01016@surelsintetis.id","ACTIVE"
"BUS-01017","Koperasi Makmur Perkasa","Makmur Perkasa","9977172121988","ID","2025-03-24","59927","2_5B_50B","Jl. Melati No. 58","Makassar","Sulawesi Selatan","90111","ID","+628994208893","bus-01017@demo.example","ACTIVE"
"BUS-01018","CV Jaya Perkasa","Jaya Perkasa","9952853416900","ID","2024-09-08","49573","2_5B_50B","Jl. Teratai No. 63","Balikpapan","Kalimantan Timur","76111","ID","+628993992014","bus-01018@surelsintetis.id","ACTIVE"
"BUS-01019","UD Abadi Logistik","Abadi Logistik","9975711688856","ID","2024-09-05","37650","2_5B_50B","Jl. Kenanga No. 163","Surabaya","Jawa Timur","60111","ID","+628997119934","bus-01019@contoh.id","ACTIVE"
"BUS-01020","CV Lestari Bersama","Lestari Bersama","9932039565983","ID","2019-09-18","89617","GT_50B","Jl. Bougenville No. 221","Semarang","Jawa Tengah","50111","ID","+628999633539","bus-01020@demo.example","ACTIVE"
"BUS-01021","UD Berkah Utama","Berkah Utama","9910921487448","ID","2012-10-13","41339","LT_300M","Jl. Flamboyan No. 157","Medan","Sumatera Utara","20111","ID","+628994795388","bus-01021@contoh.id","ACTIVE"
"BUS-01022","CV Mandiri Niaga","Mandiri Niaga","9998114793670","ID","2020-07-27","77216","LT_300M","Jl. Bougenville No. 156","Yogyakarta","DI Yogyakarta","55111","ID","+628991831084","bus-01022@mailuji.example","ACTIVE"
"BUS-01023","CV Jaya Perkasa","Jaya Perkasa","9998148635901","ID","2019-05-13","45237","2_5B_50B","Jl. Dahlia No. 239","Denpasar","Bali","80111","ID","+628994850526","bus-01023@mailuji.example","ACTIVE"
"BUS-01024","PT Berkah Perkasa","Berkah Perkasa","9953760538964","ID","2020-01-11","35361","LT_300M","Jl. Flamboyan No. 62","Makassar","Sulawesi Selatan","90111","ID","+628993564710","bus-01024@contoh.id","ACTIVE"
"BUS-01025","Koperasi Makmur Nusantara","Makmur Nusantara","9990622599464","ID","2017-07-15","90243","300M_2_5B","Jl. Melati No. 227","Bandung","Jawa Barat","40111","ID","+628993304101","bus-01025@mailuji.example","ACTIVE"
"BUS-01026","PT Lestari Utama","Lestari Utama","9917467372571","ID","2013-11-07","46780","2_5B_50B","Jl. Kenanga No. 67","Palembang","Sumatera Selatan","30111","ID","+628997400445","bus-01026@surelsintetis.id","ACTIVE"
"BUS-01027","Koperasi Makmur Digital","Makmur Digital","9977915425154","ID","2023-01-25","27820","2_5B_50B","Jl. Anggrek No. 155","Makassar","Sulawesi Selatan","90111","ID","+628992855800","bus-01027@contoh.id","ACTIVE"
"BUS-01028","UD Jaya Logistik","Jaya Logistik","9931672936489","ID","2025-01-31","31542","300M_2_5B","Jl. Flamboyan No. 114","Bandung","Jawa Barat","40111","ID","+628992231285","bus-01028@mailuji.example","ACTIVE"
"BUS-01029","UD Maju Nusantara","Maju Nusantara","9921318944305","ID","2020-06-04","12394","300M_2_5B","Jl. Bougenville No. 20","Palembang","Sumatera Selatan","30111","ID","+628999302367","bus-01029@surelsintetis.id","ACTIVE"
"BUS-01030","Koperasi Sejahtera Digital","Sejahtera Digital","9976255056629","ID","2019-04-07","13235","GT_50B","Jl. Flamboyan No. 100","Denpasar","Bali","80111","ID","+628998678188","bus-01030@mailuji.example","ACTIVE"
"BUS-01031","PT Lestari Bersama","Lestari Bersama","9917759297407","ID","2018-08-05","96730","2_5B_50B","Jl. Mawar No. 233","Surabaya","Jawa Timur","60111","ID","+628991680441","bus-01031@surelsintetis.id","ACTIVE"
"BUS-01032","Koperasi Maju Utama","Maju Utama","9912843063791","ID","2025-01-16","24843","300M_2_5B","Jl. Teratai No. 149","Yogyakarta","DI Yogyakarta","55111","ID","+628993989209","bus-01032@demo.example","ACTIVE"
"BUS-01033","Koperasi Mandiri Utama","Mandiri Utama","9939409926446","ID","2014-05-05","68669","300M_2_5B","Jl. Mawar No. 238","Medan","Sumatera Utara","20111","ID","+628992878134","bus-01033@surelsintetis.id","ACTIVE"
"BUS-01034","CV Sentosa Utama","Sentosa Utama","9952595092915","ID","2015-05-19","17293","GT_50B","Jl. Mawar No. 62","Semarang","Jawa Tengah","50111","ID","+628993421220","bus-01034@mailuji.example","ACTIVE"
"BUS-01035","Koperasi Jaya Utama","Jaya Utama","9933740943975","ID","2013-07-09","93765","300M_2_5B","Jl. Melati No. 133","Surabaya","Jawa Timur","60111","ID","+628995186015","bus-01035@mailuji.example","ACTIVE"
"BUS-01036","Koperasi Sinar Logistik","Sinar Logistik","9911783502122","ID","2014-02-04","30388","300M_2_5B","Jl. Cempaka No. 22","Makassar","Sulawesi Selatan","90111","ID","+628991350406","bus-01036@demo.example","ACTIVE"
"BUS-01037","PT Sejahtera Digital","Sejahtera Digital","9962274545217","ID","2025-01-20","31739","2_5B_50B","Jl. Kenanga No. 90","Medan","Sumatera Utara","20111","ID","+628997672709","bus-01037@demo.example","ACTIVE"
"BUS-01038","CV Berkah Bersama","Berkah Bersama","9981209020799","ID","2017-06-04","40521","GT_50B","Jl. Bougenville No. 112","Medan","Sumatera Utara","20111","ID","+628994689892","bus-01038@surelsintetis.id","ACTIVE"
"BUS-01039","Koperasi Mandiri Logistik","Mandiri Logistik","9982512122720","ID","2016-01-10","59675","300M_2_5B","Jl. Cempaka No. 59","Makassar","Sulawesi Selatan","90111","ID","+628994707575","bus-01039@mailuji.example","ACTIVE"
"BUS-01040","CV Maju Logistik","Maju Logistik","9920945289833","ID","2016-11-04","76589","LT_300M","Jl. Flamboyan No. 159","Bandung","Jawa Barat","40111","ID","+628991545201","bus-01040@contoh.id","ACTIVE"
"BUS-01041","UD Makmur Niaga","Makmur Niaga","9992354420754","ID","2025-06-12","57605","LT_300M","Jl. Bougenville No. 221","Yogyakarta","DI Yogyakarta","55111","ID","+628995419541","bus-01041@mailuji.example","ACTIVE"
"BUS-01042","Koperasi Maju Niaga","Maju Niaga","9963831551436","ID","2014-09-22","51252","300M_2_5B","Jl. Anggrek No. 78","Denpasar","Bali","80111","ID","+628994847285","bus-01042@contoh.id","ACTIVE"
"BUS-01043","CV Sentosa Perkasa","Sentosa Perkasa","9920145963714","ID","2021-09-21","11950","300M_2_5B","Jl. Anggrek No. 239","Yogyakarta","DI Yogyakarta","55111","ID","+628999434842","bus-01043@mailuji.example","ACTIVE"
"BUS-01044","UD Lestari Logistik","Lestari Logistik","9930793620358","ID","2021-08-02","99280","LT_300M","Jl. Dahlia No. 183","Surabaya","Jawa Timur","60111","ID","+628999344185","bus-01044@mailuji.example","ACTIVE"
"BUS-01045","PT Sinar Perkasa","Sinar Perkasa","9999900719023","ID","2014-10-28","85372","GT_50B","Jl. Dahlia No. 103","Surabaya","Jawa Timur","60111","ID","+628994093411","bus-01045@mailuji.example","ACTIVE"
"BUS-01046","PT Abadi Digital","Abadi Digital","9955775179572","ID","2021-04-24","97379","2_5B_50B","Jl. Anggrek No. 130","Medan","Sumatera Utara","20111","ID","+628993570643","bus-01046@surelsintetis.id","ACTIVE"
"BUS-01047","Koperasi Abadi Utama","Abadi Utama","9985321013677","ID","2014-05-13","51503","2_5B_50B","Jl. Anggrek No. 207","Balikpapan","Kalimantan Timur","76111","ID","+628996714563","bus-01047@contoh.id","ACTIVE"
"BUS-01048","CV Abadi Perkasa","Abadi Perkasa","9990083638911","ID","2013-02-09","74757","GT_50B","Jl. Kenanga No. 9","Yogyakarta","DI Yogyakarta","55111","ID","+628995724890","bus-01048@demo.example","ACTIVE"
"BUS-01049","CV Cemerlang Nusantara","Cemerlang Nusantara","9993777835360","ID","2021-05-06","63234","GT_50B","Jl. Flamboyan No. 206","Semarang","Jawa Tengah","50111","ID","+628991904432","bus-01049@mailuji.example","ACTIVE"
"BUS-01050","UD Abadi Niaga","Abadi Niaga","9963335288160","ID","2024-08-01","34709","LT_300M","Jl. Anggrek No. 38","Bandung","Jawa Barat","40111","ID","+628995407803","bus-01050@demo.example","ACTIVE"
"BUS-01051","CV Lestari Logistik","Lestari Logistik","9982097192094","ID","2018-07-13","31429","GT_50B","Jl. Bougenville No. 133","Palembang","Sumatera Selatan","30111","ID","+628999932951","bus-01051@mailuji.example","ACTIVE"
"BUS-01052","PT Sejahtera Perkasa","Sejahtera Perkasa","9921587784103","ID","2013-10-10","73125","2_5B_50B","Jl. Anggrek No. 77","Yogyakarta","DI Yogyakarta","55111","ID","+628997720081","bus-01052@mailuji.example","ACTIVE"
"BUS-01053","UD Harapan Perkasa","Harapan Perkasa","9994134505002","ID","2017-08-02","77266","GT_50B","Jl. Dahlia No. 39","Yogyakarta","DI Yogyakarta","55111","ID","+628996366713","bus-01053@contoh.id","ACTIVE"
"BUS-01054","CV Mandiri Bersama","Mandiri Bersama","9950183646200","ID","2022-04-18","80232","GT_50B","Jl. Cempaka No. 238","Surabaya","Jawa Timur","60111","ID","+628994143585","bus-01054@demo.example","ACTIVE"
"BUS-01055","UD Abadi Logistik","Abadi Logistik","9929844596552","ID","2015-09-06","94275","300M_2_5B","Jl. Mawar No. 239","Denpasar","Bali","80111","ID","+628998614018","bus-01055@mailuji.example","CLOSED"
"BUS-01056","Koperasi Lestari Niaga","Lestari Niaga","9999515882259","ID","2015-07-16","22243","2_5B_50B","Jl. Dahlia No. 39","Medan","Sumatera Utara","20111","ID","+628992209025","bus-01056@surelsintetis.id","ACTIVE"
"BUS-01057","PT Jaya Nusantara","Jaya Nusantara","9934924048212","ID","2024-11-13","53747","LT_300M","Jl. Anggrek No. 185","Makassar","Sulawesi Selatan","90111","ID","+628991570763","bus-01057@mailuji.example","ACTIVE"
"BUS-01058","UD Maju Digital","Maju Digital","9974628449227","ID","2019-04-01","16888","LT_300M","Jl. Cempaka No. 203","Surabaya","Jawa Timur","60111","ID","+628998866794","bus-01058@contoh.id","ACTIVE"
"BUS-01059","PT Sinar Logistik","Sinar Logistik","9912539856024","ID","2015-04-29","42989","LT_300M","Jl. Cempaka No. 232","Makassar","Sulawesi Selatan","90111","ID","+628991481376","bus-01059@demo.example","ACTIVE"
"BUS-01060","Koperasi Berkah Bersama","Berkah Bersama","9938756094779","ID","2023-06-29","55196","GT_50B","Jl. Dahlia No. 219","Medan","Sumatera Utara","20111","ID","+628999190770","bus-01060@contoh.id","ACTIVE"
"BUS-01061","CV Lestari Digital","Lestari Digital","9915865001561","ID","2015-04-29","38251","2_5B_50B","Jl. Anggrek No. 16","Denpasar","Bali","80111","ID","+628992893156","bus-01061@mailuji.example","ACTIVE"
"BUS-01062","UD Abadi Logistik","Abadi Logistik","9939171970070","ID","2020-07-17","80563","300M_2_5B","Jl. Bougenville No. 76","Balikpapan","Kalimantan Timur","76111","ID","+628995994955","bus-01062@mailuji.example","ACTIVE"
"BUS-01063","UD Harapan Niaga","Harapan Niaga","9968414599636","ID","2024-08-29","45972","300M_2_5B","Jl. Teratai No. 28","Palembang","Sumatera Selatan","30111","ID","+628999749182","bus-01063@contoh.id","ACTIVE"
"BUS-01064","PT Sentosa Nusantara","Sentosa Nusantara","9983679099343","ID","2024-03-30","97384","LT_300M","Jl. Anggrek No. 115","Medan","Sumatera Utara","20111","ID","+628998405778","bus-01064@surelsintetis.id","ACTIVE"
"BUS-01065","Koperasi Sejahtera Logistik","Sejahtera Logistik","9971228777604","ID","2022-10-04","49162","300M_2_5B","Jl. Anggrek No. 156","Yogyakarta","DI Yogyakarta","55111","ID","+628996077129","bus-01065@contoh.id","ACTIVE"
"BUS-01066","PT Lestari Digital","Lestari Digital","9932040265964","ID","2021-02-15","12219","GT_50B","Jl. Teratai No. 217","Medan","Sumatera Utara","20111","ID","+628996551735","bus-01066@demo.example","ACTIVE"
"BUS-01067","CV Sinar Perkasa","Sinar Perkasa","9981296717740","ID","2013-08-23","81645","2_5B_50B","Jl. Flamboyan No. 42","Medan","Sumatera Utara","20111","ID","+628993671556","bus-01067@surelsintetis.id","ACTIVE"
"BUS-01068","PT Abadi Bersama","Abadi Bersama","9927049167754","ID","2013-05-23","89033","LT_300M","Jl. Kenanga No. 50","Balikpapan","Kalimantan Timur","76111","ID","+628996574690","bus-01068@mailuji.example","ACTIVE"
"BUS-01069","PT Abadi Niaga","Abadi Niaga","9932741979694","ID","2025-01-04","22145","300M_2_5B","ALAMAT BELUM DIISI","Semarang","Jawa Tengah","50111","ID","+628993824994","bus-01069@demo.example","ACTIVE"
"BUS-01070","PT Harapan Nusantara","Harapan Nusantara","9966167793159","ID","2024-02-20","38733","2_5B_50B","Jl. Bougenville No. 89","Semarang","Jawa Tengah","50111","ID","+628993797399","bus-01070@mailuji.example","ACTIVE"
"BUS-01071","CV Lestari Perkasa","Lestari Perkasa","9982012568309","ID","2016-12-11","97075","2_5B_50B","Jl. Anggrek No. 161","Makassar","Sulawesi Selatan","90111","ID","+628995836126","bus-01071@mailuji.example","ACTIVE"
"BUS-01072","PT Maju Perkasa","Maju Perkasa","9937590487133","ID","2019-07-23","28904","300M_2_5B","Jl. Melati No. 141","Medan","Sumatera Utara","20111","ID","+628994358462","bus-01072@mailuji.example","ACTIVE"
"BUS-01073","Koperasi Cemerlang Niaga","Cemerlang Niaga","9912067818421","ID","2018-09-02","15249","300M_2_5B","Jl. Cempaka No. 81","Surabaya","Jawa Timur","60111","ID","+628997140018","bus-01073@surelsintetis.id","ACTIVE"
"BUS-01074","Koperasi Abadi Logistik","Abadi Logistik","9977282623895","ID","2013-08-10","52772","300M_2_5B","Jl. Flamboyan No. 30","Yogyakarta","DI Yogyakarta","55111","ID","+628994610506","bus-01074@contoh.id","ACTIVE"
"BUS-01075","PT Sejahtera Digital","Sejahtera Digital","9942272194130","ID","2021-05-26","32919","300M_2_5B","-","Balikpapan","Kalimantan Timur","76111","ID","+628996312966","bus-01075@mailuji.example","ACTIVE"
"BUS-01076","Koperasi Sinar Niaga","Sinar Niaga","9914685848405","ID","2024-01-08","61374","300M_2_5B","Jl. Kenanga No. 76","Yogyakarta","DI Yogyakarta","55111","ID","+628999795936","bus-01076@mailuji.example","CLOSED"
"BUS-01077","Koperasi Cemerlang Perkasa","Cemerlang Perkasa","9932473222143","ID","2014-02-04","66285","300M_2_5B","-","Makassar","Sulawesi Selatan","90111","ID","+628998647672","bus-01077@contoh.id","ACTIVE"
"BUS-01078","Koperasi Sejahtera Nusantara","Sejahtera Nusantara","9937105933726","ID","2016-11-21","38816","2_5B_50B","Jl. Bougenville No. 185","Semarang","Jawa Tengah","50111","ID","+628994316345","bus-01078@contoh.id","ACTIVE"
"BUS-01079","Koperasi Maju Nusantara","Maju Nusantara","9965261650951","ID","2016-08-17","58729","LT_300M","Jl. Melati No. 234","Yogyakarta","DI Yogyakarta","55111","ID","+628995919301","bus-01079@surelsintetis.id","ACTIVE"
"BUS-01080","UD Mandiri Logistik","Mandiri Logistik","9946620519228","ID","2019-05-25","41584","300M_2_5B","Jl. Dahlia No. 176","Balikpapan","Kalimantan Timur","76111","ID","+628996260350","bus-01080@surelsintetis.id","ACTIVE"
"BUS-01081","Koperasi Mandiri Digital","Mandiri Digital","9910335149968","ID","2023-07-24","86471","300M_2_5B","Jl. Bougenville No. 15","Semarang","Jawa Tengah","50111","ID","+628992990143","bus-01081@mailuji.example","ACTIVE"
"BUS-01082","CV Sentosa Logistik","Sentosa Logistik","9926999250298","ID","2024-01-04","40974","300M_2_5B","Jl. Teratai No. 113","Jakarta Pusat","DKI Jakarta","10110","ID","+628998261567","bus-01082@demo.example","ACTIVE"
"BUS-01083","UD Maju Nusantara","Maju Nusantara","9989083352422","ID","2023-09-30","11341","2_5B_50B","Jl. Anggrek No. 174","Jakarta Pusat","DKI Jakarta","10110","ID","+628998439584","bus-01083@demo.example","ACTIVE"
"BUS-01084","Koperasi Mandiri Utama","Mandiri Utama","9992403969186","ID","2023-02-23","12144","2_5B_50B","Jl. Cempaka No. 151","Medan","Sumatera Utara","20111","ID","+628994308207","bus-01084@surelsintetis.id","ACTIVE"
"BUS-01085","Koperasi Sejahtera Niaga","Sejahtera Niaga","9979007128941","ID","2016-10-08","54959","LT_300M","Jl. Flamboyan No. 156","Medan","Sumatera Utara","20111","ID","+628997446475","bus-01085@surelsintetis.id","ACTIVE"
"BUS-01086","PT Lestari Digital","Lestari Digital","9998278601747","ID","2012-12-28","86674","2_5B_50B","Jl. Kenanga No. 140","Yogyakarta","DI Yogyakarta","55111","ID","+628996335344","bus-01086@demo.example","ACTIVE"
"BUS-01087","PT Sentosa Bersama","Sentosa Bersama","9954328371784","ID","2014-03-23","26186","2_5B_50B","Jl. Kenanga No. 191","Denpasar","Bali","80111","ID","+628999647037","bus-01087@surelsintetis.id","ACTIVE"
"BUS-01088","Koperasi Maju Nusantara","Maju Nusantara","9910380129390","ID","2024-05-29","41298","300M_2_5B","Jl. Melati No. 83","Bandung","Jawa Barat","40111","ID","+628996961936","bus-01088@demo.example","ACTIVE"
"BUS-01089","Koperasi Cemerlang Perkasa","Cemerlang Perkasa","9916367500178","ID","2024-11-24","28714","300M_2_5B","Jl. Mawar No. 75","Palembang","Sumatera Selatan","30111","ID","+628997855162","bus-01089@contoh.id","ACTIVE"
"BUS-01090","Koperasi Sinar Perkasa","Sinar Perkasa","9913110081918","ID","2021-01-05","43393","2_5B_50B","Jl. Kenanga No. 142","Balikpapan","Kalimantan Timur","76111","ID","+628997161809","bus-01090@demo.example","ACTIVE"
"BUS-01091","PT Sentosa Bersama","Sentosa Bersama","9921555251202","ID","2015-04-01","23617","GT_50B","Jl. Kenanga No. 141","Balikpapan","Kalimantan Timur","76111","ID","+628998719880","bus-01091@demo.example","ACTIVE"
"BUS-01092","Koperasi Sejahtera Logistik","Sejahtera Logistik","9945848975335","ID","2021-08-27","53081","300M_2_5B","Jl. Bougenville No. 146","Surabaya","Jawa Timur","60111","ID","+628995754014","bus-01092@contoh.id","ACTIVE"
"BUS-01093","PT Harapan Digital","Harapan Digital","9950106681384","ID","2020-07-19","26159","300M_2_5B","Jl. Teratai No. 225","Makassar","Sulawesi Selatan","90111","ID","+628993709117","bus-01093@surelsintetis.id","ACTIVE"
"BUS-01094","UD Sejahtera Digital","Sejahtera Digital","9931971523717","ID","2019-07-02","93811","2_5B_50B","Jl. Dahlia No. 49","Yogyakarta","DI Yogyakarta","55111","ID","+628995550760","bus-01094@contoh.id","ACTIVE"
